"tag","mark","title","url","subscribe"
"issue","cache","Octo.nvim","https://github.com/pwntester/octo.nvim",""
"joplin","cache","dps-joplin","https://github.com/tomato3713/dps-joplin",""
"jump","cache","arena.nvim","https://github.com/dzfrias/arena.nvim",""
"jump","cache","jumper.nvim","https://github.com/homerours/jumper.nvim",""
"jump","cache","Refjump","https://github.com/mawkler/refjump.nvim",""
"jump","cache","telescope-heading.nvim","https://github.com/crispgm/telescope-heading.nvim",""
"jump","cache","telescope-hop.nvim","https://github.com/nvim-telescope/telescope-hop.nvim",""
"jump","cache","telescope-z.nvim","https://github.com/nvim-telescope/telescope-z.nvim",""
"jump","mark","Telescope Zoxide","https://github.com/jvgrootveld/telescope-zoxide",""
"keymap","cache","keymap-stats.nvim","https://github.com/gmatheu/keymap-stats.nvim",""
"keymap","cancel","Mapper","https://github.com/gregorias/nvim-mapper",""
"keymap","later","Houdini","https://github.com/TheBlob42/houdini.nvim",""
"keymap","mark","Which Key","https://github.com/folke/which-key.nvim",""
"keymap,command","cache","commander.nvim","https://github.com/FeiyouG/commander.nvim",""
"keymap,command","mark","legendary.nvim","https://github.com/mrjones2014/legendary.nvim",""
"latex","cache","rnoweb-nvim","https://github.com/bamonroe/rnoweb-nvim",""
"latex","cache","VimTeX","https://github.com/lervag/vimtex",""
"lazy","cache","Lazy local patcher","https://github.com/polirritmico/lazy-local-patcher.nvim",""
"lazy","cache","lz.n","https://github.com/nvim-neorocks/lz.n",""
"lazy","later","lazydev.nvim","https://github.com/folke/lazydev.nvim",""
"lazy","mark","lazy.nvim","https://github.com/folke/lazy.nvim",""
"lazy","mark","telescope-lazy.nvim","https://github.com/tsakirist/telescope-lazy.nvim",""
"library","cache","commons.nvim","https://github.com/linrongbin16/commons.nvim",""
"license","cache","telescope-software-licenses.nvim","https://github.com/chip/telescope-software-licenses.nvim",""
"life","cache","Neorg","https://github.com/nvim-neorg/neorg",""
"lsp","cache","code-compass.nvim","https://github.com/emmanueltouzery/code-compass.nvim",""
"lsp","later","rime-ls","https://github.com/wlh320/rime-ls","release"
"lsp,dev","cache","none-ls.nvim","https://github.com/nvimtools/none-ls.nvim",""
"lsp,manage","cache","lazy-lsp.nvim","https://github.com/dundalek/lazy-lsp.nvim",""
"lsp,manage","mark","mason.nvim","https://github.com/williamboman/mason.nvim",""
"lsp,style","cache","lspkind-nvim","https://github.com/onsails/lspkind.nvim",""
"lsp,tool","cache","lsp_signature.nvim","https://github.com/ray-x/lsp_signature.nvim",""
"lsp,window","cache","Glance","https://github.com/DNLHC/glance.nvim",""
"macro","cache","NeoComposer.nvim","https://github.com/ecthelionvi/NeoComposer.nvim",""
"manage","cache","activate.nvim","https://github.com/roobert/activate.nvim",""
"manage","cache","rocks.nvim","https://github.com/nvim-neorocks/rocks.nvim",""
"manage","mark","vim-plug","https://github.com/junegunn/vim-plug",""
"markdown","cache","kiwi.nvim","https://github.com/serenevoid/kiwi.nvim",""
"markdown","cache","markdown-toc","https://github.com/ChuufMaster/markdown-toc",""
"markdown","cache","markdown.nvim","https://github.com/MeanderingProgrammer/markdown.nvim",""
"menu","cache","telescope-menu.nvim","https://github.com/octarect/telescope-menu.nvim",""
"move","later","Treewalker.nvim","https://github.com/aaronik/Treewalker.nvim",""
"move","mark","Beacon.nvim","https://github.com/DanilaMihailov/beacon.nvim",""
"mpv","cache","mpv.nvim","https://github.com/tamton-aquib/mpv.nvim",""
"mpv","cache","neovimpv","https://github.com/queue-miscreant/neovimpv",""
"natural-language","cache","nvumi","https://github.com/josephburgess/nvumi",""
"navigate","cache","aerial.nvim","https://github.com/stevearc/aerial.nvim",""
"navigate","cache","nvim-bqf","https://github.com/kevinhwang91/nvim-bqf",""
"navigate","later","Goto Preview","https://github.com/rmagatti/goto-preview",""
"note","cache","Memo.nvim","https://github.com/KIMGEONUNG/memo.nvim",""
"note","cache","Neovim Simple Note Plugin","https://github.com/rguruprakash/simple-note.nvim",""
"notice","cache","Noice","https://github.com/folke/noice.nvim",""
"notice","cache","nvim-notify","https://github.com/rcarriga/nvim-notify",""
"npm,run","cache","BuildScript Plugin","https://github.com/kosekidev/build-script",""
"open,extension","later","Firenvim","https://github.com/glacambre/firenvim",""
"org","cache","Linear plugin for NeoVim","https://github.com/rmanocha/linear-nvim",""
"other","cache","cellular-automaton.nvim","https://github.com/Eandrju/cellular-automaton.nvim",""
"packer","cache","packer.nvim","https://github.com/wbthomason/packer.nvim",""
"packer","cache","telescope-packer.nvim","https://github.com/nvim-telescope/telescope-packer.nvim",""
"paste","cache","clippy.nvim","https://github.com/petersid2022/clippy.nvim",""
"path","cache","pathlib.nvim","https://github.com/pysan3/pathlib.nvim",""
"pdf","cache","nougat.nvim","https://github.com/facebookresearch/nougat",""
"pdf","cache","nvim-pandoc-pdf","https://github.com/kaymmm/nvim-pandoc-pdf",""
"pdf","cache","nvim-texis","https://github.com/jhofscheier/nvim-texis",""
"pdf","later","Markdown to PDF","https://github.com/arminveres/md-pdf.nvim",""
"picker","cache","telescope-all-recent.nvim","https://github.com/prochri/telescope-all-recent.nvim",""
"picker","cache","telescope-picker-list.nvim","https://github.com/OliverChao/telescope-picker-list.nvim",""
"pieces","cache","plugin_neovim","https://github.com/pieces-app/plugin_neovim",""
"preset","cache","AstroNvim","https://github.com/AstroNvim/AstroNvim",""
"preset","cache","LazyVim","https://github.com/LazyVim/LazyVim",""
"preset","cache","LunarVim","https://github.com/LunarVim/LunarVim",""
"preset","cache","mini.nvim","https://github.com/echasnovski/mini.nvim",""
"preset","cache","NvChad","https://github.com/NvChad/NvChad",""
"preset","cache","oxocarbon.nvim","https://github.com/nyoom-engineering/oxocarbon.nvim",""
"preset,user","cache","kickstart.nvim","https://github.com/nvim-lua/kickstart.nvim",""
"proj","cache","telescope-project.nvim","https://github.com/nvim-telescope/telescope-project.nvim",""
"proj","mark","Neovim project manager plugin","https://github.com/coffebar/neovim-project",""
"python","cache","swenv.nvim","https://github.com/AckslD/swenv.nvim",""
"python","later","py-requirements.nvim","https://github.com/MeanderingProgrammer/py-requirements.nvim",""
"recent","cache","Telescope recent files extension","https://github.com/smartpde/telescope-recent-files",""
"repl","cache","Notebook Navigator","https://github.com/GCBallesteros/NotebookNavigator.nvim",""
"repl","cache","Slime for neovim","https://github.com/Mackrics/neoslime",""
"repl,notebook","cache","Molten","https://github.com/benlubas/molten-nvim",""
"replace","cache","scalpel.nvim","https://github.com/wassimk/scalpel.nvim",""
"replace","later","grug-far.nvim","https://github.com/MagicDuck/grug-far.nvim",""
"rss","cache","feed.nvim","https://github.com/neo451/feed.nvim",""
"run","cache","code_runner.vim","https://github.com/MajorZiploc/code_runner.vim",""
"run","cache","compal.nvim","https://github.com/sashetophizika/compal.nvim",""
"run","cache","nvim-fuel","https://github.com/javiorfo/nvim-fuel",""
"run","cache","sendline","https://github.com/bugsbugsbux/sendline",""
"run,code","cache","runner.nvim","https://github.com/MarcHamamji/runner.nvim",""
"run,repl","cache","LitREPL","https://github.com/sergei-mironov/litrepl",""
"screenshot","cache","code-shot.nvim","https://github.com/niuiic/code-shot.nvim",""
"screenshot","cache","codesnap","https://github.com/mistricky/codesnap.nvim",""
"screenshot","cache","Freeze Neovim Plugin","https://github.com/AlejandroSuero/freeze-code.nvim",""
"screenshot","cache","freeze.nvim","https://github.com/ndom91/freeze.nvim",""
"scroll","cache","Neoscroll","https://github.com/karb94/neoscroll.nvim",""
"search","later","Adjacent.nvim","https://github.com/MaximilianLloyd/adjacent.nvim",""
"search","later","telescope-everything.nvim","https://github.com/Verf/telescope-everything.nvim",""
"search,dir","cache","telescope-search-dir-picker","https://github.com/smilovanovic/telescope-search-dir-picker.nvim",""
"search,dir","cache","Whaler","https://github.com/salorak/whaler.nvim",""
"search,dir","mark","dir-telescope.nvim","https://github.com/princejoogie/dir-telescope.nvim",""
"seetion","cache","Persistence","https://github.com/folke/persistence.nvim",""
"session","cache","Session Lens","https://github.com/rmagatti/session-lens",""
"session","cache","sessions.nvim","https://github.com/natecraddock/sessions.nvim",""
"session","later","auto-session","https://github.com/rmagatti/auto-session",""
"sidebar","cache","Neo-tree.nvim","https://github.com/nvim-neo-tree/neo-tree.nvim",""
"sidebar","cache","netrw.nvim","https://github.com/prichrd/netrw.nvim",""
"sidebar","cache","nvim-tree.lua","https://github.com/nvim-tree/nvim-tree.lua",""
"sidebar","cache","sidebar.nvim","https://github.com/sidebar-nvim/sidebar.nvim",""
"sidebar","cache","vim-sidebar-manager","https://github.com/brglng/vim-sidebar-manager",""
"snip","cache","Friendly Snippets","https://github.com/rafamadriz/friendly-snippets",""
"snip","cache","LuaSnip","https://github.com/L3MON4D3/LuaSnip",""
"snip","cache","telescope-luasnip","https://github.com/benfowler/telescope-luasnip.nvim",""
"snip","cache","telescope-ultisnips.nvim","https://github.com/fhill2/telescope-ultisnips.nvim",""
"snip","later","telescope-import.nvim","https://github.com/piersolenski/telescope-import.nvim",""
"statusline","cache","battery.nvim","https://github.com/justinhj/battery.nvim",""
"statusline","cache","lsp-progress.nvim","https://github.com/linrongbin16/lsp-progress.nvim",""
"statusline","cache","slimline.nvim","https://github.com/sschleemilch/slimline.nvim",""
"statusline","cache","yasl.nvim","https://github.com/brianaung/yasl.nvim",""
"statusline","mark","lualine.nvim","https://github.com/nvim-lualine/lualine.nvim",""
"subtitle","cache","interlaced.nvim","https://github.com/tanloong/interlaced.nvim",""
"syntax","cache","Decisive.nvim","https://github.com/emmanueltouzery/decisive.nvim",""
"syntax","cache","nvim-lilypond-suite","https://github.com/martineausimon/nvim-lilypond-suite",""
"syntax","cache","peek.nvim","https://github.com/toppair/peek.nvim",""
"syntax","cache","toggle-quotes.nvim","https://github.com/paul-louyot/toggle-quotes.nvim",""
"syntax","cache","vim-typo","https://github.com/tani/vim-typo",""
"syntax","cache","zk-nvim","https://github.com/mickael-menu/zk-nvim",""
"tab","cache","in-and-out.nvim","https://github.com/ysmb-wtsg/in-and-out.nvim",""
"tab","cache","tele-tabby.nvim","https://github.com/TC72/telescope-tele-tabby.nvim",""
"tab","mark","tabout.nvim","https://github.com/abecodes/tabout.nvim",""
"tab","mark","telescope-tabs","https://github.com/LukasPietzschmann/telescope-tabs",""
"table","later","csvview.nvim","https://github.com/hat0uma/csvview.nvim",""
"table","mark","A markdown table editor","https://github.com/SCJangra/table-nvim",""
"task","cache","overseer.nvim","https://github.com/stevearc/overseer.nvim",""
"task","cache","Telescope tasks","https://github.com/lpoto/telescope-tasks.nvim",""
"task","cache","telescope-asynctasks.nvim","https://github.com/GustavoKatel/telescope-asynctasks.nvim",""
"task,macro","cache","Macrothis.nvim","https://github.com/desdic/macrothis.nvim",""
"telescope","cache","telescope-git-branch","https://github.com/mrloop/telescope-git-branch.nvim",""
"telescope","cache","telescope-glyph.nvim","https://github.com/alduraibi/telescope-glyph.nvim",""
"telescope","cache","telescope-glyph.nvim","https://github.com/ghassan0/telescope-glyph.nvim",""
"telescope","cache","telescope-ui-select.nvim","https://github.com/nvim-telescope/telescope-ui-select.nvim",""
"telescope","mark","telescope-emoji.nvim","https://github.com/xiyaowong/telescope-emoji.nvim",""
"telescope","mark","telescope.nvim","https://github.com/nvim-telescope/telescope.nvim",""
"telescope,bibtex","cache","telescope-bibtex","https://github.com/nvim-telescope/telescope-bibtex.nvim",""
"telescope,cheat","later","cheatsheet.nvim","https://github.com/sudormrfbin/cheatsheet.nvim",""
"telescope,preview","cache","Telescope-media-files.nvim","https://github.com/nvim-telescope/telescope-media-files.nvim",""
"telescope,ytb","cache","telescope-youtube-mpv.nvim","https://github.com/4542elgh/telescope-youtube-mpv.nvim",""
"template","cache","Filetype Based Template Plugin For Neovim","https://github.com/doganalper/template.nvim",""
"template","later","templatory.nvim","https://github.com/dheerajshenoy/templatory.nvim",""
"theme","cache","External themes","https://github.com/ohmyzsh/ohmyzsh/wiki/External-themes",""
"theme","cache","The Ink","https://github.com/JWW127/theink",""
"theme","cache","Themes","https://github.com/ohmyzsh/ohmyzsh/wiki/Themes",""
"theme","cache","Themify","https://github.com/LmanTW/themify.nvim",""
"todo","cache","vim-todo","https://github.com/wsdjeg/vim-todo",""
"tool","cache","dexercism.vim","https://github.com/pyonk/dexercism.vim",""
"tool,color","cache","color-picker.nvim","https://github.com/ziontee113/color-picker.nvim",""
"tool,rss","cancel","NVIM-RSS","https://github.com/EMPAT94/nvim-rss",""
"translate","cache","Trans.nvim","https://github.com/JuanZoran/Trans.nvim",""
"translate","cache","Trans.nvim","https://github.com/Omochice/dps-translate-vim",""
"translate","mark","translate.nvim","https://github.com/uga-rosa/translate.nvim",""
"ui,colorscheme","cache","Artimux","https://github.com/tribhuwan-kumar/Artimux",""
"ui,colorscheme","cache","colorbox.nvim","https://github.com/linrongbin16/colorbox.nvim",""
"uml","cache","nvim-soil","https://github.com/chaosystema/nvim-soil",""
"version","cache","Bob","https://github.com/MordechaiHadad/bob",""
"visual","cache","visimatch.nvim","https://github.com/wurli/visimatch.nvim",""
"watch","cache","funzzy.nvim","https://github.com/cristianoliveira/funzzy.nvim",""
"window","cache","tint.nvim","https://github.com/levouh/tint.nvim",""
"window","cache","Vimade","https://github.com/TaDaa/vimade",""
"window","cache","win-mover.nvim","https://github.com/ycdzj/win-mover.nvim",""
"window","cache","winmove.nvim","https://github.com/MisanthropicBit/winmove.nvim",""
"window","cache","WinShift.nvim","https://github.com/sindrets/winshift.nvim",""
"window,print","cache","Trouble","https://github.com/folke/trouble.nvim",""
"workdir","cache","rooter.nvim","https://github.com/wsdjeg/rooter.nvim",""
"workspace","cache","workspaces.nvim","https://github.com/natecraddock/workspaces.nvim",""
"yank","cache","karen-yank","https://github.com/tenxsoydev/karen-yank.nvim",""
"yank","cache","YankBank","https://github.com/ptdewey/yankbank-nvim",""
"yank","cache","yanklines.nvim","https://github.com/obergodmar/yanklines.nvim",""
"yank","cache","yanklock.nvim","https://github.com/daltongd/yanklock.nvim",""
"yank","cache","yanky.nvim","https://github.com/gbprod/yanky.nvim",""
